run_key,branch_role,intent,input_chars,branch_chars,char_ratio,input_word_count,branch_word_count,word_ratio,input_token_count,branch_token_count,identical,jaccard
fa6d6937-770f-4f8e-bea2-ec960765b84d,paid_google,ai_coding_and_infrastructure,68,167,2.4558823529411766,11,19,1.7272727272727273,11,18,False,0.6111111111111112
fa6d6937-770f-4f8e-bea2-ec960765b84d,paid_other,ai_coding_and_infrastructure,68,167,2.4558823529411766,11,19,1.7272727272727273,11,18,False,0.6111111111111112
fa6d6937-770f-4f8e-bea2-ec960765b84d,neural,ai_coding_and_infrastructure,68,68,1.0,11,11,1.0,11,11,True,1.0
fa6d6937-770f-4f8e-bea2-ec960765b84d,specialized,ai_coding_and_infrastructure,68,68,1.0,11,11,1.0,11,11,True,1.0
1a42782a-4b23-4f5e-8782-ac26e2bd2b49,original_free,ai_coding_and_infrastructure,86,86,1.0,12,12,1.0,11,11,True,1.0
1a42782a-4b23-4f5e-8782-ac26e2bd2b49,paid_brave,ai_coding_and_infrastructure,86,68,0.7906976744186046,12,11,0.9166666666666666,11,9,False,0.42857142857142855
1a42782a-4b23-4f5e-8782-ac26e2bd2b49,paid_google,ai_coding_and_infrastructure,86,70,0.813953488372093,12,9,0.75,11,8,False,0.26666666666666666
1a42782a-4b23-4f5e-8782-ac26e2bd2b49,paid_other,ai_coding_and_infrastructure,86,86,1.0,12,11,0.9166666666666666,11,10,False,0.23529411764705882
1a42782a-4b23-4f5e-8782-ac26e2bd2b49,neural,ai_coding_and_infrastructure,86,271,3.1511627906976742,12,38,3.1666666666666665,11,37,False,0.23076923076923078
1a42782a-4b23-4f5e-8782-ac26e2bd2b49,specialized,ai_coding_and_infrastructure,86,271,3.1511627906976742,12,38,3.1666666666666665,11,37,False,0.23076923076923078
d991bc4e-9536-447d-9d76-ce0788c1f962,original_free,ai_coding_and_infrastructure,70,70,1.0,9,9,1.0,9,9,True,1.0
d991bc4e-9536-447d-9d76-ce0788c1f962,paid_brave,ai_coding_and_infrastructure,70,198,2.8285714285714287,9,19,2.111111111111111,9,19,False,0.47368421052631576
d991bc4e-9536-447d-9d76-ce0788c1f962,paid_google,ai_coding_and_infrastructure,70,198,2.8285714285714287,9,19,2.111111111111111,9,19,False,0.47368421052631576
d991bc4e-9536-447d-9d76-ce0788c1f962,paid_other,ai_coding_and_infrastructure,70,198,2.8285714285714287,9,19,2.111111111111111,9,19,False,0.47368421052631576
d991bc4e-9536-447d-9d76-ce0788c1f962,neural,ai_coding_and_infrastructure,70,70,1.0,9,9,1.0,9,9,True,1.0
d991bc4e-9536-447d-9d76-ce0788c1f962,specialized,ai_coding_and_infrastructure,70,70,1.0,9,9,1.0,9,9,True,1.0
f39fbf6e-8e28-4e94-bb74-6b997493ab59,original_free,comparison,73,73,1.0,10,10,1.0,10,10,True,1.0
f39fbf6e-8e28-4e94-bb74-6b997493ab59,paid_brave,comparison,73,173,2.3698630136986303,10,18,1.8,10,17,False,0.5882352941176471
f39fbf6e-8e28-4e94-bb74-6b997493ab59,paid_google,comparison,73,173,2.3698630136986303,10,18,1.8,10,17,False,0.5882352941176471
f39fbf6e-8e28-4e94-bb74-6b997493ab59,paid_other,comparison,73,173,2.3698630136986303,10,18,1.8,10,17,False,0.5882352941176471
f39fbf6e-8e28-4e94-bb74-6b997493ab59,neural,comparison,73,73,1.0,10,10,1.0,10,10,True,1.0
f39fbf6e-8e28-4e94-bb74-6b997493ab59,specialized,comparison,73,73,1.0,10,10,1.0,10,10,True,1.0
b9a6d7cd-27c8-4ff0-aa4e-bd387bfc453f,original_free,ai_coding_and_infrastructure,74,74,1.0,10,10,1.0,10,10,True,1.0
b9a6d7cd-27c8-4ff0-aa4e-bd387bfc453f,paid_brave,ai_coding_and_infrastructure,74,180,2.4324324324324325,10,15,1.5,10,15,False,0.6666666666666666
b9a6d7cd-27c8-4ff0-aa4e-bd387bfc453f,paid_google,ai_coding_and_infrastructure,74,180,2.4324324324324325,10,15,1.5,10,15,False,0.6666666666666666
b9a6d7cd-27c8-4ff0-aa4e-bd387bfc453f,paid_other,ai_coding_and_infrastructure,74,180,2.4324324324324325,10,15,1.5,10,15,False,0.6666666666666666
b9a6d7cd-27c8-4ff0-aa4e-bd387bfc453f,neural,ai_coding_and_infrastructure,74,74,1.0,10,10,1.0,10,10,True,1.0
b9a6d7cd-27c8-4ff0-aa4e-bd387bfc453f,specialized,ai_coding_and_infrastructure,74,74,1.0,10,10,1.0,10,10,True,1.0
70ad24bb-c0e5-4ed5-bda3-1c000db24372,original_free,ai_coding_and_infrastructure,69,69,1.0,10,10,1.0,7,7,True,1.0
70ad24bb-c0e5-4ed5-bda3-1c000db24372,paid_brave,ai_coding_and_infrastructure,69,56,0.8115942028985508,10,8,0.8,7,5,False,0.5
70ad24bb-c0e5-4ed5-bda3-1c000db24372,paid_google,ai_coding_and_infrastructure,69,93,1.3478260869565217,10,13,1.3,7,9,False,0.3333333333333333
70ad24bb-c0e5-4ed5-bda3-1c000db24372,paid_other,ai_coding_and_infrastructure,69,74,1.0724637681159421,10,9,0.9,7,9,False,0.0
70ad24bb-c0e5-4ed5-bda3-1c000db24372,neural,ai_coding_and_infrastructure,69,267,3.869565217391304,10,37,3.7,7,34,False,0.1388888888888889
70ad24bb-c0e5-4ed5-bda3-1c000db24372,specialized,ai_coding_and_infrastructure,69,267,3.869565217391304,10,37,3.7,7,34,False,0.1388888888888889
c3c5b697-5609-4713-a440-3d38db62d6ac,original_free,ai_coding_and_infrastructure,74,74,1.0,9,9,1.0,9,9,True,1.0
c3c5b697-5609-4713-a440-3d38db62d6ac,paid_brave,ai_coding_and_infrastructure,74,68,0.918918918918919,9,9,1.0,9,8,False,0.4166666666666667
c3c5b697-5609-4713-a440-3d38db62d6ac,paid_google,ai_coding_and_infrastructure,74,45,0.6081081081081081,9,6,0.6666666666666666,9,6,False,0.25
c3c5b697-5609-4713-a440-3d38db62d6ac,paid_other,ai_coding_and_infrastructure,74,80,1.0810810810810811,9,12,1.3333333333333333,9,11,False,0.3333333333333333
c3c5b697-5609-4713-a440-3d38db62d6ac,neural,ai_coding_and_infrastructure,74,241,3.2567567567567566,9,35,3.888888888888889,9,31,False,0.14285714285714285
c3c5b697-5609-4713-a440-3d38db62d6ac,specialized,ai_coding_and_infrastructure,74,241,3.2567567567567566,9,35,3.888888888888889,9,31,False,0.14285714285714285
81ec9b66-c95b-419d-94f1-1efdb05cd272,original_free,ai_coding_and_infrastructure,79,79,1.0,11,11,1.0,9,9,True,1.0
81ec9b66-c95b-419d-94f1-1efdb05cd272,paid_brave,ai_coding_and_infrastructure,79,181,2.2911392405063293,11,29,2.6363636363636362,9,22,False,0.4090909090909091
81ec9b66-c95b-419d-94f1-1efdb05cd272,paid_google,ai_coding_and_infrastructure,79,181,2.2911392405063293,11,29,2.6363636363636362,9,22,False,0.4090909090909091
81ec9b66-c95b-419d-94f1-1efdb05cd272,paid_other,ai_coding_and_infrastructure,79,181,2.2911392405063293,11,29,2.6363636363636362,9,22,False,0.4090909090909091
81ec9b66-c95b-419d-94f1-1efdb05cd272,neural,ai_coding_and_infrastructure,79,79,1.0,11,11,1.0,9,9,True,1.0
81ec9b66-c95b-419d-94f1-1efdb05cd272,specialized,ai_coding_and_infrastructure,79,79,1.0,11,11,1.0,9,9,True,1.0
ef0a3d73-98e9-4553-a741-274e2a645829,original_free,general,103,103,1.0,15,15,1.0,14,14,True,1.0
ef0a3d73-98e9-4553-a741-274e2a645829,paid_brave,general,103,53,0.5145631067961165,15,6,0.4,14,5,False,0.0
ef0a3d73-98e9-4553-a741-274e2a645829,paid_google,general,103,50,0.4854368932038835,15,7,0.4666666666666667,14,6,False,0.0
ef0a3d73-98e9-4553-a741-274e2a645829,paid_other,general,103,69,0.6699029126213593,15,7,0.4666666666666667,14,7,False,0.0
ef0a3d73-98e9-4553-a741-274e2a645829,neural,general,103,269,2.6116504854368934,15,32,2.1333333333333333,14,29,False,0.023809523809523808
ef0a3d73-98e9-4553-a741-274e2a645829,specialized,general,103,269,2.6116504854368934,15,32,2.1333333333333333,14,29,False,0.023809523809523808
cf7f04e2-39ea-4489-9582-64d64baf5c84,original_free,ai_coding_and_infrastructure,99,99,1.0,17,17,1.0,17,17,True,1.0
cf7f04e2-39ea-4489-9582-64d64baf5c84,paid_brave,ai_coding_and_infrastructure,99,72,0.7272727272727273,17,10,0.5882352941176471,17,9,False,0.3
cf7f04e2-39ea-4489-9582-64d64baf5c84,paid_google,ai_coding_and_infrastructure,99,64,0.6464646464646465,17,8,0.47058823529411764,17,8,False,0.0
cf7f04e2-39ea-4489-9582-64d64baf5c84,paid_other,ai_coding_and_infrastructure,99,59,0.5959595959595959,17,7,0.4117647058823529,17,7,False,0.09090909090909091
cf7f04e2-39ea-4489-9582-64d64baf5c84,neural,ai_coding_and_infrastructure,99,258,2.606060606060606,17,32,1.8823529411764706,17,32,False,0.225
cf7f04e2-39ea-4489-9582-64d64baf5c84,specialized,ai_coding_and_infrastructure,99,258,2.606060606060606,17,32,1.8823529411764706,17,32,False,0.225
401c7553-e71f-43b8-84eb-2ffc0c258c4d,original_free,general,105,105,1.0,17,17,1.0,17,17,True,1.0
401c7553-e71f-43b8-84eb-2ffc0c258c4d,paid_brave,general,105,212,2.019047619047619,17,29,1.7058823529411764,17,28,False,0.6071428571428571
401c7553-e71f-43b8-84eb-2ffc0c258c4d,paid_google,general,105,212,2.019047619047619,17,29,1.7058823529411764,17,28,False,0.6071428571428571
401c7553-e71f-43b8-84eb-2ffc0c258c4d,paid_other,general,105,212,2.019047619047619,17,29,1.7058823529411764,17,28,False,0.6071428571428571
401c7553-e71f-43b8-84eb-2ffc0c258c4d,neural,general,105,105,1.0,17,17,1.0,17,17,True,1.0
401c7553-e71f-43b8-84eb-2ffc0c258c4d,specialized,general,105,105,1.0,17,17,1.0,17,17,True,1.0
939318eb-10f0-48e7-b603-329d04fc8dce,original_free,general,108,108,1.0,18,18,1.0,18,18,True,1.0
939318eb-10f0-48e7-b603-329d04fc8dce,paid_brave,general,108,223,2.064814814814815,18,31,1.7222222222222223,18,30,False,0.6
939318eb-10f0-48e7-b603-329d04fc8dce,paid_google,general,108,223,2.064814814814815,18,31,1.7222222222222223,18,30,False,0.6
939318eb-10f0-48e7-b603-329d04fc8dce,paid_other,general,108,223,2.064814814814815,18,31,1.7222222222222223,18,30,False,0.6
939318eb-10f0-48e7-b603-329d04fc8dce,neural,general,108,108,1.0,18,18,1.0,18,18,True,1.0
939318eb-10f0-48e7-b603-329d04fc8dce,specialized,general,108,108,1.0,18,18,1.0,18,18,True,1.0
0d25eaee-5561-4d33-ad7d-d5a69f6aa823,original_free,general,77,77,1.0,12,12,1.0,12,12,True,1.0
0d25eaee-5561-4d33-ad7d-d5a69f6aa823,paid_brave,general,77,75,0.974025974025974,12,11,0.9166666666666666,12,11,False,0.7692307692307693
0d25eaee-5561-4d33-ad7d-d5a69f6aa823,paid_google,general,77,97,1.2597402597402598,12,10,0.8333333333333334,12,10,False,0.29411764705882354
0d25eaee-5561-4d33-ad7d-d5a69f6aa823,paid_other,general,77,75,0.974025974025974,12,11,0.9166666666666666,12,10,False,0.29411764705882354
0d25eaee-5561-4d33-ad7d-d5a69f6aa823,neural,general,77,238,3.090909090909091,12,33,2.75,12,31,False,0.19444444444444445
0d25eaee-5561-4d33-ad7d-d5a69f6aa823,specialized,general,77,238,3.090909090909091,12,33,2.75,12,31,False,0.19444444444444445
bb281ca9-26c6-4882-ac99-ed7a296e0d04,original_free,general,94,94,1.0,14,14,1.0,14,14,True,1.0
bb281ca9-26c6-4882-ac99-ed7a296e0d04,paid_brave,general,94,169,1.797872340425532,14,21,1.5,14,19,False,0.7368421052631579
bb281ca9-26c6-4882-ac99-ed7a296e0d04,paid_google,general,94,169,1.797872340425532,14,21,1.5,14,19,False,0.7368421052631579
bb281ca9-26c6-4882-ac99-ed7a296e0d04,paid_other,general,94,169,1.797872340425532,14,21,1.5,14,19,False,0.7368421052631579
bb281ca9-26c6-4882-ac99-ed7a296e0d04,neural,general,94,94,1.0,14,14,1.0,14,14,True,1.0
bb281ca9-26c6-4882-ac99-ed7a296e0d04,specialized,general,94,94,1.0,14,14,1.0,14,14,True,1.0
4b9df8f2-e4ee-4e76-aa4c-fbef17e78372,original_free,ai_coding_and_infrastructure,83,83,1.0,13,13,1.0,12,12,True,1.0
4b9df8f2-e4ee-4e76-aa4c-fbef17e78372,paid_brave,ai_coding_and_infrastructure,83,197,2.3734939759036147,13,16,1.2307692307692308,12,16,False,0.75
4b9df8f2-e4ee-4e76-aa4c-fbef17e78372,paid_google,ai_coding_and_infrastructure,83,197,2.3734939759036147,13,16,1.2307692307692308,12,16,False,0.75
4b9df8f2-e4ee-4e76-aa4c-fbef17e78372,paid_other,ai_coding_and_infrastructure,83,197,2.3734939759036147,13,16,1.2307692307692308,12,16,False,0.75
4b9df8f2-e4ee-4e76-aa4c-fbef17e78372,neural,ai_coding_and_infrastructure,83,83,1.0,13,13,1.0,12,12,True,1.0
4b9df8f2-e4ee-4e76-aa4c-fbef17e78372,specialized,ai_coding_and_infrastructure,83,83,1.0,13,13,1.0,12,12,True,1.0
f5dea594-6512-4cf1-a421-099115e0e13c,original_free,general,65,65,1.0,11,11,1.0,11,11,True,1.0
f5dea594-6512-4cf1-a421-099115e0e13c,paid_brave,general,65,186,2.8615384615384616,11,19,1.7272727272727273,11,17,False,0.6470588235294118
f5dea594-6512-4cf1-a421-099115e0e13c,paid_google,general,65,186,2.8615384615384616,11,19,1.7272727272727273,11,17,False,0.6470588235294118
f5dea594-6512-4cf1-a421-099115e0e13c,paid_other,general,65,186,2.8615384615384616,11,19,1.7272727272727273,11,17,False,0.6470588235294118
f5dea594-6512-4cf1-a421-099115e0e13c,neural,general,65,65,1.0,11,11,1.0,11,11,True,1.0
f5dea594-6512-4cf1-a421-099115e0e13c,specialized,general,65,65,1.0,11,11,1.0,11,11,True,1.0
aa685ba9-aabd-4fcc-833a-6ddb056b8f79,original_free,general,49,49,1.0,8,8,1.0,8,8,True,1.0
aa685ba9-aabd-4fcc-833a-6ddb056b8f79,paid_brave,general,49,71,1.4489795918367347,8,12,1.5,8,11,False,0.7272727272727273
aa685ba9-aabd-4fcc-833a-6ddb056b8f79,paid_google,general,49,60,1.2244897959183674,8,7,0.875,8,7,False,0.15384615384615385
aa685ba9-aabd-4fcc-833a-6ddb056b8f79,paid_other,general,49,66,1.346938775510204,8,11,1.375,8,11,False,0.35714285714285715
aa685ba9-aabd-4fcc-833a-6ddb056b8f79,neural,general,49,206,4.204081632653061,8,30,3.75,8,30,False,0.22580645161290322
aa685ba9-aabd-4fcc-833a-6ddb056b8f79,specialized,general,49,206,4.204081632653061,8,30,3.75,8,30,False,0.22580645161290322
82bd2d49-f90f-424d-8c32-9fbf70947d20,original_free,general,39,39,1.0,6,6,1.0,6,6,True,1.0
82bd2d49-f90f-424d-8c32-9fbf70947d20,paid_brave,general,39,124,3.1794871794871793,6,8,1.3333333333333333,6,8,False,0.75
82bd2d49-f90f-424d-8c32-9fbf70947d20,paid_google,general,39,124,3.1794871794871793,6,8,1.3333333333333333,6,8,False,0.75
82bd2d49-f90f-424d-8c32-9fbf70947d20,paid_other,general,39,124,3.1794871794871793,6,8,1.3333333333333333,6,8,False,0.75
82bd2d49-f90f-424d-8c32-9fbf70947d20,neural,general,39,39,1.0,6,6,1.0,6,6,True,1.0
82bd2d49-f90f-424d-8c32-9fbf70947d20,specialized,general,39,39,1.0,6,6,1.0,6,6,True,1.0
6db30215-290b-4619-a880-07707854c0c6,original_free,general,48,48,1.0,8,8,1.0,8,8,True,1.0
6db30215-290b-4619-a880-07707854c0c6,paid_brave,general,48,162,3.375,8,16,2.0,8,15,False,0.5333333333333333
6db30215-290b-4619-a880-07707854c0c6,paid_google,general,48,162,3.375,8,16,2.0,8,15,False,0.5333333333333333
6db30215-290b-4619-a880-07707854c0c6,paid_other,general,48,162,3.375,8,16,2.0,8,15,False,0.5333333333333333
6db30215-290b-4619-a880-07707854c0c6,neural,general,48,48,1.0,8,8,1.0,8,8,True,1.0
6db30215-290b-4619-a880-07707854c0c6,specialized,general,48,48,1.0,8,8,1.0,8,8,True,1.0
b5ee3634-3168-458c-9e7a-7f74968c3c6f,original_free,ai_coding_and_infrastructure,76,76,1.0,11,11,1.0,10,10,True,1.0
b5ee3634-3168-458c-9e7a-7f74968c3c6f,paid_brave,ai_coding_and_infrastructure,76,64,0.8421052631578947,11,10,0.9090909090909091,10,9,False,0.46153846153846156
b5ee3634-3168-458c-9e7a-7f74968c3c6f,paid_google,ai_coding_and_infrastructure,76,71,0.9342105263157895,11,10,0.9090909090909091,10,10,False,0.3333333333333333
b5ee3634-3168-458c-9e7a-7f74968c3c6f,paid_other,ai_coding_and_infrastructure,76,84,1.105263157894737,11,11,1.0,10,11,False,0.3125
b5ee3634-3168-458c-9e7a-7f74968c3c6f,neural,ai_coding_and_infrastructure,76,293,3.8552631578947367,11,42,3.8181818181818183,10,42,False,0.18181818181818182
b5ee3634-3168-458c-9e7a-7f74968c3c6f,specialized,ai_coding_and_infrastructure,76,293,3.8552631578947367,11,42,3.8181818181818183,10,42,False,0.18181818181818182
8dcb77d7-d226-4b5f-9c8d-9baa4191d994,original_free,ai_coding_and_infrastructure,78,78,1.0,11,11,1.0,10,10,True,1.0
8dcb77d7-d226-4b5f-9c8d-9baa4191d994,paid_brave,ai_coding_and_infrastructure,78,79,1.0128205128205128,11,11,1.0,10,9,False,0.46153846153846156
8dcb77d7-d226-4b5f-9c8d-9baa4191d994,paid_google,ai_coding_and_infrastructure,78,76,0.9743589743589743,11,10,0.9090909090909091,10,9,False,0.26666666666666666
8dcb77d7-d226-4b5f-9c8d-9baa4191d994,paid_other,ai_coding_and_infrastructure,78,93,1.1923076923076923,11,11,1.0,10,10,False,0.1111111111111111
8dcb77d7-d226-4b5f-9c8d-9baa4191d994,neural,ai_coding_and_infrastructure,78,324,4.153846153846154,11,45,4.090909090909091,10,45,False,0.14583333333333334
8dcb77d7-d226-4b5f-9c8d-9baa4191d994,specialized,ai_coding_and_infrastructure,78,324,4.153846153846154,11,45,4.090909090909091,10,45,False,0.14583333333333334
1ae9cf32-a465-4930-8f93-8ff8e7e372a0,original_free,ai_coding_and_infrastructure,56,56,1.0,8,8,1.0,7,7,True,1.0
1ae9cf32-a465-4930-8f93-8ff8e7e372a0,paid_brave,ai_coding_and_infrastructure,56,59,1.0535714285714286,8,9,1.125,7,7,False,0.4
1ae9cf32-a465-4930-8f93-8ff8e7e372a0,paid_google,ai_coding_and_infrastructure,56,85,1.5178571428571428,8,10,1.25,7,9,False,0.6
1ae9cf32-a465-4930-8f93-8ff8e7e372a0,paid_other,ai_coding_and_infrastructure,56,124,2.2142857142857144,8,16,2.0,7,15,False,0.15789473684210525
1ae9cf32-a465-4930-8f93-8ff8e7e372a0,neural,ai_coding_and_infrastructure,56,364,6.5,8,42,5.25,7,41,False,0.14285714285714285
1ae9cf32-a465-4930-8f93-8ff8e7e372a0,specialized,ai_coding_and_infrastructure,56,364,6.5,8,42,5.25,7,41,False,0.14285714285714285
bd4876b2-7093-43d3-9c3c-a4bdaa2c7f90,original_free,ai_coding_and_infrastructure,78,78,1.0,10,10,1.0,10,10,True,1.0
bd4876b2-7093-43d3-9c3c-a4bdaa2c7f90,paid_brave,ai_coding_and_infrastructure,78,196,2.5128205128205128,10,22,2.2,10,22,False,0.45454545454545453
bd4876b2-7093-43d3-9c3c-a4bdaa2c7f90,paid_google,ai_coding_and_infrastructure,78,196,2.5128205128205128,10,22,2.2,10,22,False,0.45454545454545453
bd4876b2-7093-43d3-9c3c-a4bdaa2c7f90,paid_other,ai_coding_and_infrastructure,78,196,2.5128205128205128,10,22,2.2,10,22,False,0.45454545454545453
bd4876b2-7093-43d3-9c3c-a4bdaa2c7f90,neural,ai_coding_and_infrastructure,78,78,1.0,10,10,1.0,10,10,True,1.0
bd4876b2-7093-43d3-9c3c-a4bdaa2c7f90,specialized,ai_coding_and_infrastructure,78,78,1.0,10,10,1.0,10,10,True,1.0
00e768ca-a5a6-461f-abac-3b5177931001,original_free,ai_coding_and_infrastructure,83,83,1.0,11,11,1.0,11,11,True,1.0
00e768ca-a5a6-461f-abac-3b5177931001,paid_brave,ai_coding_and_infrastructure,83,234,2.819277108433735,11,23,2.090909090909091,11,22,False,0.5
00e768ca-a5a6-461f-abac-3b5177931001,paid_google,ai_coding_and_infrastructure,83,234,2.819277108433735,11,23,2.090909090909091,11,22,False,0.5
00e768ca-a5a6-461f-abac-3b5177931001,paid_other,ai_coding_and_infrastructure,83,234,2.819277108433735,11,23,2.090909090909091,11,22,False,0.5
00e768ca-a5a6-461f-abac-3b5177931001,neural,ai_coding_and_infrastructure,83,83,1.0,11,11,1.0,11,11,True,1.0
00e768ca-a5a6-461f-abac-3b5177931001,specialized,ai_coding_and_infrastructure,83,83,1.0,11,11,1.0,11,11,True,1.0
3708be34-083f-4770-a8df-94eedda24dc3,original_free,ai_coding_and_infrastructure,65,65,1.0,9,9,1.0,9,9,True,1.0
3708be34-083f-4770-a8df-94eedda24dc3,paid_brave,ai_coding_and_infrastructure,65,199,3.0615384615384613,9,22,2.4444444444444446,9,22,False,0.4090909090909091
3708be34-083f-4770-a8df-94eedda24dc3,paid_google,ai_coding_and_infrastructure,65,199,3.0615384615384613,9,22,2.4444444444444446,9,22,False,0.4090909090909091
3708be34-083f-4770-a8df-94eedda24dc3,paid_other,ai_coding_and_infrastructure,65,199,3.0615384615384613,9,22,2.4444444444444446,9,22,False,0.4090909090909091
3708be34-083f-4770-a8df-94eedda24dc3,neural,ai_coding_and_infrastructure,65,65,1.0,9,9,1.0,9,9,True,1.0
3708be34-083f-4770-a8df-94eedda24dc3,specialized,ai_coding_and_infrastructure,65,65,1.0,9,9,1.0,9,9,True,1.0
9d4cf316-3dad-4470-8cd7-960548a3298d,original_free,ai_coding_and_infrastructure,71,71,1.0,10,10,1.0,10,10,True,1.0
9d4cf316-3dad-4470-8cd7-960548a3298d,paid_brave,ai_coding_and_infrastructure,71,72,1.0140845070422535,10,9,0.9,10,8,False,0.5
9d4cf316-3dad-4470-8cd7-960548a3298d,paid_google,ai_coding_and_infrastructure,71,67,0.9436619718309859,10,9,0.9,10,8,False,0.058823529411764705
9d4cf316-3dad-4470-8cd7-960548a3298d,paid_other,ai_coding_and_infrastructure,71,57,0.8028169014084507,10,9,0.9,10,7,False,0.0625
9d4cf316-3dad-4470-8cd7-960548a3298d,neural,ai_coding_and_infrastructure,71,281,3.9577464788732395,10,37,3.7,10,32,False,0.05
9d4cf316-3dad-4470-8cd7-960548a3298d,specialized,ai_coding_and_infrastructure,71,281,3.9577464788732395,10,37,3.7,10,32,False,0.05
45718589-5772-4aec-8576-dc2de07e48e7,original_free,ai_coding_and_infrastructure,76,76,1.0,10,10,1.0,10,10,True,1.0
45718589-5772-4aec-8576-dc2de07e48e7,paid_brave,ai_coding_and_infrastructure,76,169,2.223684210526316,10,19,1.9,10,19,False,0.5263157894736842
45718589-5772-4aec-8576-dc2de07e48e7,paid_google,ai_coding_and_infrastructure,76,169,2.223684210526316,10,19,1.9,10,19,False,0.5263157894736842
45718589-5772-4aec-8576-dc2de07e48e7,paid_other,ai_coding_and_infrastructure,76,169,2.223684210526316,10,19,1.9,10,19,False,0.5263157894736842
45718589-5772-4aec-8576-dc2de07e48e7,neural,ai_coding_and_infrastructure,76,76,1.0,10,10,1.0,10,10,True,1.0
45718589-5772-4aec-8576-dc2de07e48e7,specialized,ai_coding_and_infrastructure,76,76,1.0,10,10,1.0,10,10,True,1.0
6e800075-7e9d-4b89-bcd7-5689ed58a73c,original_free,ai_coding_and_infrastructure,70,70,1.0,10,10,1.0,10,10,True,1.0
6e800075-7e9d-4b89-bcd7-5689ed58a73c,paid_brave,ai_coding_and_infrastructure,70,180,2.5714285714285716,10,17,1.7,10,17,False,0.5882352941176471
6e800075-7e9d-4b89-bcd7-5689ed58a73c,paid_google,ai_coding_and_infrastructure,70,180,2.5714285714285716,10,17,1.7,10,17,False,0.5882352941176471
6e800075-7e9d-4b89-bcd7-5689ed58a73c,paid_other,ai_coding_and_infrastructure,70,180,2.5714285714285716,10,17,1.7,10,17,False,0.5882352941176471
6e800075-7e9d-4b89-bcd7-5689ed58a73c,neural,ai_coding_and_infrastructure,70,70,1.0,10,10,1.0,10,10,True,1.0
6e800075-7e9d-4b89-bcd7-5689ed58a73c,specialized,ai_coding_and_infrastructure,70,70,1.0,10,10,1.0,10,10,True,1.0
f614a284-2bf0-441b-b1c3-b7a2e36afa17,original_free,ai_coding_and_infrastructure,57,57,1.0,8,8,1.0,8,8,True,1.0
f614a284-2bf0-441b-b1c3-b7a2e36afa17,paid_brave,ai_coding_and_infrastructure,57,66,1.1578947368421053,8,9,1.125,8,8,False,0.45454545454545453
f614a284-2bf0-441b-b1c3-b7a2e36afa17,paid_google,ai_coding_and_infrastructure,57,66,1.1578947368421053,8,8,1.0,8,8,False,0.3333333333333333
f614a284-2bf0-441b-b1c3-b7a2e36afa17,paid_other,ai_coding_and_infrastructure,57,79,1.3859649122807018,8,10,1.25,8,9,False,0.3076923076923077
f614a284-2bf0-441b-b1c3-b7a2e36afa17,neural,ai_coding_and_infrastructure,57,252,4.421052631578948,8,33,4.125,8,30,False,0.11764705882352941
f614a284-2bf0-441b-b1c3-b7a2e36afa17,specialized,ai_coding_and_infrastructure,57,252,4.421052631578948,8,33,4.125,8,30,False,0.11764705882352941
bedb0e86-d1b2-4ba0-9433-a83a1b6d67ae,original_free,ai_coding_and_infrastructure,80,80,1.0,11,11,1.0,10,10,True,1.0
bedb0e86-d1b2-4ba0-9433-a83a1b6d67ae,paid_brave,ai_coding_and_infrastructure,80,186,2.325,11,18,1.6363636363636365,10,16,False,0.625
bedb0e86-d1b2-4ba0-9433-a83a1b6d67ae,paid_google,ai_coding_and_infrastructure,80,186,2.325,11,18,1.6363636363636365,10,16,False,0.625
bedb0e86-d1b2-4ba0-9433-a83a1b6d67ae,paid_other,ai_coding_and_infrastructure,80,186,2.325,11,18,1.6363636363636365,10,16,False,0.625
bedb0e86-d1b2-4ba0-9433-a83a1b6d67ae,neural,ai_coding_and_infrastructure,80,80,1.0,11,11,1.0,10,10,True,1.0
bedb0e86-d1b2-4ba0-9433-a83a1b6d67ae,specialized,ai_coding_and_infrastructure,80,80,1.0,11,11,1.0,10,10,True,1.0
67991401-195d-4190-b2be-061a1de9ebf2,original_free,general,68,68,1.0,10,10,1.0,9,9,True,1.0
67991401-195d-4190-b2be-061a1de9ebf2,paid_brave,general,68,172,2.5294117647058822,10,17,1.7,9,15,False,0.6
67991401-195d-4190-b2be-061a1de9ebf2,paid_google,general,68,172,2.5294117647058822,10,17,1.7,9,15,False,0.6
67991401-195d-4190-b2be-061a1de9ebf2,paid_other,general,68,172,2.5294117647058822,10,17,1.7,9,15,False,0.6
67991401-195d-4190-b2be-061a1de9ebf2,neural,general,68,68,1.0,10,10,1.0,9,9,True,1.0
67991401-195d-4190-b2be-061a1de9ebf2,specialized,general,68,68,1.0,10,10,1.0,9,9,True,1.0
ebf51948-4482-405a-bac6-a7e21f1998b7,original_free,ai_coding_and_infrastructure,70,70,1.0,10,10,1.0,10,10,True,1.0
ebf51948-4482-405a-bac6-a7e21f1998b7,paid_brave,ai_coding_and_infrastructure,70,193,2.757142857142857,10,14,1.4,10,14,False,0.7142857142857143
ebf51948-4482-405a-bac6-a7e21f1998b7,paid_google,ai_coding_and_infrastructure,70,193,2.757142857142857,10,14,1.4,10,14,False,0.7142857142857143
ebf51948-4482-405a-bac6-a7e21f1998b7,paid_other,ai_coding_and_infrastructure,70,193,2.757142857142857,10,14,1.4,10,14,False,0.7142857142857143
